count,year,month,day,date,dayow
72558,2015,10,31,2015-10-31T00:00:00Z,6
73134,2015,11,1,2015-11-01T00:00:00Z,0
61779,2015,11,2,2015-11-02T00:00:00Z,1
66031,2015,11,3,2015-11-03T00:00:00Z,2
70848,2015,11,4,2015-11-04T00:00:00Z,3
76407,2015,11,5,2015-11-05T00:00:00Z,4
84528,2015,11,6,2015-11-06T00:00:00Z,5
74028,2015,11,7,2015-11-07T00:00:00Z,6
63037,2015,11,8,2015-11-08T00:00:00Z,0
66207,2015,11,9,2015-11-09T00:00:00Z,1
69496,2015,11,10,2015-11-10T00:00:00Z,2
68994,2015,11,11,2015-11-11T00:00:00Z,3
81267,2015,11,12,2015-11-12T00:00:00Z,4
81890,2015,11,13,2015-11-13T00:00:00Z,5
66307,2015,11,14,2015-11-14T00:00:00Z,6
56426,2015,11,15,2015-11-15T00:00:00Z,0
64288,2015,11,16,2015-11-16T00:00:00Z,1
73666,2015,11,17,2015-11-17T00:00:00Z,2
74508,2015,11,18,2015-11-18T00:00:00Z,3
80939,2015,11,19,2015-11-19T00:00:00Z,4
82546,2015,11,20,2015-11-20T00:00:00Z,5
72008,2015,11,21,2015-11-21T00:00:00Z,6
58774,2015,11,22,2015-11-22T00:00:00Z,0
57214,2015,11,23,2015-11-23T00:00:00Z,1
57611,2015,11,24,2015-11-24T00:00:00Z,2
49801,2015,11,25,2015-11-25T00:00:00Z,3
30782,2015,11,26,2015-11-26T00:00:00Z,4
42023,2015,11,27,2015-11-27T00:00:00Z,5
55948,2015,11,28,2015-11-28T00:00:00Z,6
51584,2015,11,29,2015-11-29T00:00:00Z,0
71997,2015,11,30,2015-11-30T00:00:00Z,1
74935,2015,12,1,2015-12-01T00:00:00Z,2
79223,2015,12,2,2015-12-02T00:00:00Z,3
84953,2015,12,3,2015-12-03T00:00:00Z,4
88357,2015,12,4,2015-12-04T00:00:00Z,5
75974,2015,12,5,2015-12-05T00:00:00Z,6
59529,2015,12,6,2015-12-06T00:00:00Z,0
60662,2015,12,7,2015-12-07T00:00:00Z,1
64132,2015,12,8,2015-12-08T00:00:00Z,2
68113,2015,12,9,2015-12-09T00:00:00Z,3
78838,2015,12,10,2015-12-10T00:00:00Z,4
87084,2015,12,11,2015-12-11T00:00:00Z,5
75472,2015,12,12,2015-12-12T00:00:00Z,6
60260,2015,12,13,2015-12-13T00:00:00Z,0
63280,2015,12,14,2015-12-14T00:00:00Z,1
67653,2015,12,15,2015-12-15T00:00:00Z,2
75332,2015,12,16,2015-12-16T00:00:00Z,3
85270,2015,12,17,2015-12-17T00:00:00Z,4
92001,2015,12,18,2015-12-18T00:00:00Z,5
73345,2015,12,19,2015-12-19T00:00:00Z,6
52557,2015,12,20,2015-12-20T00:00:00Z,0
57935,2015,12,21,2015-12-21T00:00:00Z,1
58089,2015,12,22,2015-12-22T00:00:00Z,2
52230,2015,12,23,2015-12-23T00:00:00Z,3
32476,2015,12,24,2015-12-24T00:00:00Z,4
14577,2015,12,25,2015-12-25T00:00:00Z,5
29728,2015,12,26,2015-12-26T00:00:00Z,6
37837,2015,12,27,2015-12-27T00:00:00Z,0
51672,2015,12,28,2015-12-28T00:00:00Z,1
49908,2015,12,29,2015-12-29T00:00:00Z,2
55627,2015,12,30,2015-12-30T00:00:00Z,3
64899,2015,12,31,2015-12-31T00:00:00Z,4
65466,2016,1,1,2016-01-01T00:00:00Z,5
46553,2016,1,2,2016-01-02T00:00:00Z,6
39404,2016,1,3,2016-01-03T00:00:00Z,0
46134,2016,1,4,2016-01-04T00:00:00Z,1
49066,2016,1,5,2016-01-05T00:00:00Z,2
51923,2016,1,6,2016-01-06T00:00:00Z,3
54294,2016,1,7,2016-01-07T00:00:00Z,4
63714,2016,1,8,2016-01-08T00:00:00Z,5
50970,2016,1,9,2016-01-09T00:00:00Z,6
43192,2016,1,10,2016-01-10T00:00:00Z,0
56495,2016,1,11,2016-01-11T00:00:00Z,1
59941,2016,1,12,2016-01-12T00:00:00Z,2
62620,2016,1,13,2016-01-13T00:00:00Z,3
60952,2016,1,14,2016-01-14T00:00:00Z,4
68617,2016,1,15,2016-01-15T00:00:00Z,5
57084,2016,1,16,2016-01-16T00:00:00Z,6
50665,2016,1,17,2016-01-17T00:00:00Z,0
45053,2016,1,18,2016-01-18T00:00:00Z,1
59384,2016,1,19,2016-01-19T00:00:00Z,2
61428,2016,1,20,2016-01-20T00:00:00Z,3
64435,2016,1,21,2016-01-21T00:00:00Z,4
68068,2016,1,22,2016-01-22T00:00:00Z,5
53753,2016,1,23,2016-01-23T00:00:00Z,6
43649,2016,1,24,2016-01-24T00:00:00Z,0
52917,2016,1,25,2016-01-25T00:00:00Z,1
55360,2016,1,26,2016-01-26T00:00:00Z,2
57457,2016,1,27,2016-01-27T00:00:00Z,3
61741,2016,1,28,2016-01-28T00:00:00Z,4
65695,2016,1,29,2016-01-29T00:00:00Z,5
49861,2016,1,30,2016-01-30T00:00:00Z,6
40960,2016,1,31,2016-01-31T00:00:00Z,0
47584,2016,2,1,2016-02-01T00:00:00Z,1
59415,2016,2,2,2016-02-02T00:00:00Z,2
56493,2016,2,3,2016-02-03T00:00:00Z,3
61622,2016,2,4,2016-02-04T00:00:00Z,4
62805,2016,2,5,2016-02-05T00:00:00Z,5
50490,2016,2,6,2016-02-06T00:00:00Z,6
42221,2016,2,7,2016-02-07T00:00:00Z,0
53280,2016,2,8,2016-02-08T00:00:00Z,1
61313,2016,2,9,2016-02-09T00:00:00Z,2
65191,2016,2,10,2016-02-10T00:00:00Z,3
69842,2016,2,11,2016-02-11T00:00:00Z,4
75719,2016,2,12,2016-02-12T00:00:00Z,5
67914,2016,2,13,2016-02-13T00:00:00Z,6
57385,2016,2,14,2016-02-14T00:00:00Z,0
47830,2016,2,15,2016-02-15T00:00:00Z,1
58663,2016,2,16,2016-02-16T00:00:00Z,2
62914,2016,2,17,2016-02-17T00:00:00Z,3
67243,2016,2,18,2016-02-18T00:00:00Z,4
71713,2016,2,19,2016-02-19T00:00:00Z,5
64345,2016,2,20,2016-02-20T00:00:00Z,6
51774,2016,2,21,2016-02-21T00:00:00Z,0
53419,2016,2,22,2016-02-22T00:00:00Z,1
57566,2016,2,23,2016-02-23T00:00:00Z,2
64404,2016,2,24,2016-02-24T00:00:00Z,3
73613,2016,2,25,2016-02-25T00:00:00Z,4
78816,2016,2,26,2016-02-26T00:00:00Z,5
64271,2016,2,27,2016-02-27T00:00:00Z,6
48798,2016,2,28,2016-02-28T00:00:00Z,0
55531,2016,2,29,2016-02-29T00:00:00Z,1
61145,2016,3,1,2016-03-01T00:00:00Z,2
64009,2016,3,2,2016-03-02T00:00:00Z,3
70010,2016,3,3,2016-03-03T00:00:00Z,4
77177,2016,3,4,2016-03-04T00:00:00Z,5
63674,2016,3,5,2016-03-05T00:00:00Z,6
54787,2016,3,6,2016-03-06T00:00:00Z,0
59644,2016,3,7,2016-03-07T00:00:00Z,1
60172,2016,3,8,2016-03-08T00:00:00Z,2
60141,2016,3,9,2016-03-09T00:00:00Z,3
69060,2016,3,10,2016-03-10T00:00:00Z,4
77752,2016,3,11,2016-03-11T00:00:00Z,5
92207,2016,3,12,2016-03-12T00:00:00Z,6
57709,2016,3,13,2016-03-13T00:00:00Z,0
62029,2016,3,14,2016-03-14T00:00:00Z,1
62657,2016,3,15,2016-03-15T00:00:00Z,2
68329,2016,3,16,2016-03-16T00:00:00Z,3
74783,2016,3,17,2016-03-17T00:00:00Z,4
79909,2016,3,18,2016-03-18T00:00:00Z,5
65102,2016,3,19,2016-03-19T00:00:00Z,6
52039,2016,3,20,2016-03-20T00:00:00Z,0
53511,2016,3,21,2016-03-21T00:00:00Z,1
55398,2016,3,22,2016-03-22T00:00:00Z,2
64630,2016,3,23,2016-03-23T00:00:00Z,3
74534,2016,3,24,2016-03-24T00:00:00Z,4
66281,2016,3,25,2016-03-25T00:00:00Z,5
55391,2016,3,26,2016-03-26T00:00:00Z,6
43391,2016,3,27,2016-03-27T00:00:00Z,0
49968,2016,3,28,2016-03-28T00:00:00Z,1
53642,2016,3,29,2016-03-29T00:00:00Z,2
62039,2016,3,30,2016-03-30T00:00:00Z,3
65184,2016,3,31,2016-03-31T00:00:00Z,4
77938,2016,4,1,2016-04-01T00:00:00Z,5
71796,2016,4,2,2016-04-02T00:00:00Z,6
58282,2016,4,3,2016-04-03T00:00:00Z,0
66626,2016,4,4,2016-04-04T00:00:00Z,1
64693,2016,4,5,2016-04-05T00:00:00Z,2
70986,2016,4,6,2016-04-06T00:00:00Z,3
74108,2016,4,7,2016-04-07T00:00:00Z,4
78843,2016,4,8,2016-04-08T00:00:00Z,5
66049,2016,4,9,2016-04-09T00:00:00Z,6
49337,2016,4,10,2016-04-10T00:00:00Z,0
57043,2016,4,11,2016-04-11T00:00:00Z,1
62002,2016,4,12,2016-04-12T00:00:00Z,2
66262,2016,4,13,2016-04-13T00:00:00Z,3
69430,2016,4,14,2016-04-14T00:00:00Z,4
75494,2016,4,15,2016-04-15T00:00:00Z,5
65314,2016,4,16,2016-04-16T00:00:00Z,6
53616,2016,4,17,2016-04-17T00:00:00Z,0
57101,2016,4,18,2016-04-18T00:00:00Z,1
65571,2016,4,19,2016-04-19T00:00:00Z,2
67958,2016,4,20,2016-04-20T00:00:00Z,3
65610,2016,4,21,2016-04-21T00:00:00Z,4
69360,2016,4,22,2016-04-22T00:00:00Z,5
54608,2016,4,23,2016-04-23T00:00:00Z,6
47166,2016,4,24,2016-04-24T00:00:00Z,0
51320,2016,4,25,2016-04-25T00:00:00Z,1
63786,2016,4,26,2016-04-26T00:00:00Z,2
68157,2016,4,27,2016-04-27T00:00:00Z,3
70527,2016,4,28,2016-04-28T00:00:00Z,4
75501,2016,4,29,2016-04-29T00:00:00Z,5
68787,2016,4,30,2016-04-30T00:00:00Z,6
50213,2016,5,1,2016-05-01T00:00:00Z,0
55304,2016,5,2,2016-05-02T00:00:00Z,1
58582,2016,5,3,2016-05-03T00:00:00Z,2
64729,2016,5,4,2016-05-04T00:00:00Z,3
70030,2016,5,5,2016-05-05T00:00:00Z,4
72904,2016,5,6,2016-05-06T00:00:00Z,5
61160,2016,5,7,2016-05-07T00:00:00Z,6
45936,2016,5,8,2016-05-08T00:00:00Z,0
63919,2016,5,9,2016-05-09T00:00:00Z,1
69310,2016,5,10,2016-05-10T00:00:00Z,2
69667,2016,5,11,2016-05-11T00:00:00Z,3
72644,2016,5,12,2016-05-12T00:00:00Z,4
78729,2016,5,13,2016-05-13T00:00:00Z,5
64294,2016,5,14,2016-05-14T00:00:00Z,6
51280,2016,5,15,2016-05-15T00:00:00Z,0
53445,2016,5,16,2016-05-16T00:00:00Z,1
61662,2016,5,17,2016-05-17T00:00:00Z,2
64735,2016,5,18,2016-05-18T00:00:00Z,3
68546,2016,5,19,2016-05-19T00:00:00Z,4
76130,2016,5,20,2016-05-20T00:00:00Z,5
67307,2016,5,21,2016-05-21T00:00:00Z,6
62632,2016,5,22,2016-05-22T00:00:00Z,0
66307,2016,5,23,2016-05-23T00:00:00Z,1
65488,2016,5,24,2016-05-24T00:00:00Z,2
65673,2016,5,25,2016-05-25T00:00:00Z,3
65801,2016,5,26,2016-05-26T00:00:00Z,4
67478,2016,5,27,2016-05-27T00:00:00Z,5
59234,2016,5,28,2016-05-28T00:00:00Z,6
56126,2016,5,29,2016-05-29T00:00:00Z,0
40303,2016,5,30,2016-05-30T00:00:00Z,1
55165,2016,5,31,2016-05-31T00:00:00Z,2
61016,2016,6,1,2016-06-01T00:00:00Z,3
69151,2016,6,2,2016-06-02T00:00:00Z,4
80004,2016,6,3,2016-06-03T00:00:00Z,5
65463,2016,6,4,2016-06-04T00:00:00Z,6
61087,2016,6,5,2016-06-05T00:00:00Z,0
63174,2016,6,6,2016-06-06T00:00:00Z,1
67276,2016,6,7,2016-06-07T00:00:00Z,2
64896,2016,6,8,2016-06-08T00:00:00Z,3
68855,2016,6,9,2016-06-09T00:00:00Z,4
74648,2016,6,10,2016-06-10T00:00:00Z,5
73149,2016,6,11,2016-06-11T00:00:00Z,6
62138,2016,6,12,2016-06-12T00:00:00Z,0
63793,2016,6,13,2016-06-13T00:00:00Z,1
65644,2016,6,14,2016-06-14T00:00:00Z,2
66624,2016,6,15,2016-06-15T00:00:00Z,3
65514,2016,6,16,2016-06-16T00:00:00Z,4
72311,2016,6,17,2016-06-17T00:00:00Z,5
64355,2016,6,18,2016-06-18T00:00:00Z,6
55769,2016,6,19,2016-06-19T00:00:00Z,0
63820,2016,6,20,2016-06-20T00:00:00Z,1
64234,2016,6,21,2016-06-21T00:00:00Z,2
68730,2016,6,22,2016-06-22T00:00:00Z,3
66359,2016,6,23,2016-06-23T00:00:00Z,4
66960,2016,6,24,2016-06-24T00:00:00Z,5
64132,2016,6,25,2016-06-25T00:00:00Z,6
52719,2016,6,26,2016-06-26T00:00:00Z,0
52444,2016,6,27,2016-06-27T00:00:00Z,1
53290,2016,6,28,2016-06-28T00:00:00Z,2
56930,2016,6,29,2016-06-29T00:00:00Z,3
61185,2016,6,30,2016-06-30T00:00:00Z,4
56633,2016,7,1,2016-07-01T00:00:00Z,5
48583,2016,7,2,2016-07-02T00:00:00Z,6
44282,2016,7,3,2016-07-03T00:00:00Z,0
38107,2016,7,4,2016-07-04T00:00:00Z,1
44880,2016,7,5,2016-07-05T00:00:00Z,2
52708,2016,7,6,2016-07-06T00:00:00Z,3
56130,2016,7,7,2016-07-07T00:00:00Z,4
61871,2016,7,8,2016-07-08T00:00:00Z,5
55897,2016,7,9,2016-07-09T00:00:00Z,6
46524,2016,7,10,2016-07-10T00:00:00Z,0
55255,2016,7,11,2016-07-11T00:00:00Z,1
58228,2016,7,12,2016-07-12T00:00:00Z,2
64882,2016,7,13,2016-07-13T00:00:00Z,3
67130,2016,7,14,2016-07-14T00:00:00Z,4
72636,2016,7,15,2016-07-15T00:00:00Z,5
65469,2016,7,16,2016-07-16T00:00:00Z,6
50547,2016,7,17,2016-07-17T00:00:00Z,0
54929,2016,7,18,2016-07-18T00:00:00Z,1
58795,2016,7,19,2016-07-19T00:00:00Z,2
59875,2016,7,20,2016-07-20T00:00:00Z,3
63857,2016,7,21,2016-07-21T00:00:00Z,4
63884,2016,7,22,2016-07-22T00:00:00Z,5
59712,2016,7,23,2016-07-23T00:00:00Z,6
47158,2016,7,24,2016-07-24T00:00:00Z,0
50262,2016,7,25,2016-07-25T00:00:00Z,1
52968,2016,7,26,2016-07-26T00:00:00Z,2
59699,2016,7,27,2016-07-27T00:00:00Z,3
62472,2016,7,28,2016-07-28T00:00:00Z,4
66444,2016,7,29,2016-07-29T00:00:00Z,5
56298,2016,7,30,2016-07-30T00:00:00Z,6
49934,2016,7,31,2016-07-31T00:00:00Z,0
50927,2016,8,1,2016-08-01T00:00:00Z,1
48396,2016,8,2,2016-08-02T00:00:00Z,2
52789,2016,8,3,2016-08-03T00:00:00Z,3
55003,2016,8,4,2016-08-04T00:00:00Z,4
53592,2016,8,5,2016-08-05T00:00:00Z,5
47310,2016,8,6,2016-08-06T00:00:00Z,6
39579,2016,8,7,2016-08-07T00:00:00Z,0
42899,2016,8,8,2016-08-08T00:00:00Z,1
50109,2016,8,9,2016-08-09T00:00:00Z,2
53403,2016,8,10,2016-08-10T00:00:00Z,3
59223,2016,8,11,2016-08-11T00:00:00Z,4
63013,2016,8,12,2016-08-12T00:00:00Z,5
50952,2016,8,13,2016-08-13T00:00:00Z,6
42598,2016,8,14,2016-08-14T00:00:00Z,0
48119,2016,8,15,2016-08-15T00:00:00Z,1
48785,2016,8,16,2016-08-16T00:00:00Z,2
53100,2016,8,17,2016-08-17T00:00:00Z,3
56247,2016,8,18,2016-08-18T00:00:00Z,4
55323,2016,8,19,2016-08-19T00:00:00Z,5
49277,2016,8,20,2016-08-20T00:00:00Z,6
43539,2016,8,21,2016-08-21T00:00:00Z,0
42437,2016,8,22,2016-08-22T00:00:00Z,1
46167,2016,8,23,2016-08-23T00:00:00Z,2
48432,2016,8,24,2016-08-24T00:00:00Z,3
49657,2016,8,25,2016-08-25T00:00:00Z,4
52098,2016,8,26,2016-08-26T00:00:00Z,5
48190,2016,8,27,2016-08-27T00:00:00Z,6
38590,2016,8,28,2016-08-28T00:00:00Z,0
42545,2016,8,29,2016-08-29T00:00:00Z,1
46175,2016,8,30,2016-08-30T00:00:00Z,2
45983,2016,8,31,2016-08-31T00:00:00Z,3
48734,2016,9,1,2016-09-01T00:00:00Z,4
47305,2016,9,2,2016-09-02T00:00:00Z,5
41055,2016,9,3,2016-09-03T00:00:00Z,6
38555,2016,9,4,2016-09-04T00:00:00Z,0
25864,2016,9,5,2016-09-05T00:00:00Z,1
41460,2016,9,6,2016-09-06T00:00:00Z,2
47008,2016,9,7,2016-09-07T00:00:00Z,3
50691,2016,9,8,2016-09-08T00:00:00Z,4
51462,2016,9,9,2016-09-09T00:00:00Z,5
40660,2016,9,10,2016-09-10T00:00:00Z,6
22714,2016,9,11,2016-09-11T00:00:00Z,0
25747,2016,9,12,2016-09-12T00:00:00Z,1
29905,2016,9,13,2016-09-13T00:00:00Z,2
32472,2016,9,14,2016-09-14T00:00:00Z,3
34454,2016,9,15,2016-09-15T00:00:00Z,4
36455,2016,9,16,2016-09-16T00:00:00Z,5
29580,2016,9,17,2016-09-17T00:00:00Z,6
40139,2016,9,18,2016-09-18T00:00:00Z,0
50187,2016,9,19,2016-09-19T00:00:00Z,1
50188,2016,9,20,2016-09-20T00:00:00Z,2
54424,2016,9,21,2016-09-21T00:00:00Z,3
55908,2016,9,22,2016-09-22T00:00:00Z,4
57870,2016,9,23,2016-09-23T00:00:00Z,5
48613,2016,9,24,2016-09-24T00:00:00Z,6
40725,2016,9,25,2016-09-25T00:00:00Z,0
43595,2016,9,26,2016-09-26T00:00:00Z,1
46056,2016,9,27,2016-09-27T00:00:00Z,2
55628,2016,9,28,2016-09-28T00:00:00Z,3
53723,2016,9,29,2016-09-29T00:00:00Z,4
53255,2016,9,30,2016-09-30T00:00:00Z,5
42200,2016,10,1,2016-10-01T00:00:00Z,6
34537,2016,10,2,2016-10-02T00:00:00Z,0
37084,2016,10,3,2016-10-03T00:00:00Z,1
44489,2016,10,4,2016-10-04T00:00:00Z,2
49441,2016,10,5,2016-10-05T00:00:00Z,3
55945,2016,10,6,2016-10-06T00:00:00Z,4
56411,2016,10,7,2016-10-07T00:00:00Z,5
47196,2016,10,8,2016-10-08T00:00:00Z,6
38942,2016,10,9,2016-10-09T00:00:00Z,0
35978,2016,10,10,2016-10-10T00:00:00Z,1
41979,2016,10,11,2016-10-11T00:00:00Z,2
49166,2016,10,12,2016-10-12T00:00:00Z,3
53891,2016,10,13,2016-10-13T00:00:00Z,4
60577,2016,10,14,2016-10-14T00:00:00Z,5
50860,2016,10,15,2016-10-15T00:00:00Z,6
47885,2016,10,16,2016-10-16T00:00:00Z,0
49105,2016,10,17,2016-10-17T00:00:00Z,1
49369,2016,10,18,2016-10-18T00:00:00Z,2
50254,2016,10,19,2016-10-19T00:00:00Z,3
54690,2016,10,20,2016-10-20T00:00:00Z,4
58220,2016,10,21,2016-10-21T00:00:00Z,5
48780,2016,10,22,2016-10-22T00:00:00Z,6
42188,2016,10,23,2016-10-23T00:00:00Z,0
45300,2016,10,24,2016-10-24T00:00:00Z,1
50987,2016,10,25,2016-10-25T00:00:00Z,2
56745,2016,10,26,2016-10-26T00:00:00Z,3
54504,2016,10,27,2016-10-27T00:00:00Z,4
57322,2016,10,28,2016-10-28T00:00:00Z,5
51073,2016,10,29,2016-10-29T00:00:00Z,6
43728,2016,10,30,2016-10-30T00:00:00Z,0
41410,2016,10,31,2016-10-31T00:00:00Z,1
42532,2016,11,1,2016-11-01T00:00:00Z,2
51677,2016,11,2,2016-11-02T00:00:00Z,3
61278,2016,11,3,2016-11-03T00:00:00Z,4
56812,2016,11,4,2016-11-04T00:00:00Z,5
51354,2016,11,5,2016-11-05T00:00:00Z,6
42134,2016,11,6,2016-11-06T00:00:00Z,0
47145,2016,11,7,2016-11-07T00:00:00Z,1
48564,2016,11,8,2016-11-08T00:00:00Z,2
50918,2016,11,9,2016-11-09T00:00:00Z,3
50986,2016,11,10,2016-11-10T00:00:00Z,4
50168,2016,11,11,2016-11-11T00:00:00Z,5
40038,2016,11,12,2016-11-12T00:00:00Z,6
33162,2016,11,13,2016-11-13T00:00:00Z,0
38772,2016,11,14,2016-11-14T00:00:00Z,1
44281,2016,11,15,2016-11-15T00:00:00Z,2
49651,2016,11,16,2016-11-16T00:00:00Z,3
50864,2016,11,17,2016-11-17T00:00:00Z,4
56408,2016,11,18,2016-11-18T00:00:00Z,5
40715,2016,11,19,2016-11-19T00:00:00Z,6
30260,2016,11,20,2016-11-20T00:00:00Z,0
35288,2016,11,21,2016-11-21T00:00:00Z,1
36425,2016,11,22,2016-11-22T00:00:00Z,2
32550,2016,11,23,2016-11-23T00:00:00Z,3
16164,2016,11,24,2016-11-24T00:00:00Z,4
24894,2016,11,25,2016-11-25T00:00:00Z,5
33089,2016,11,26,2016-11-26T00:00:00Z,6
32657,2016,11,27,2016-11-27T00:00:00Z,0
48560,2016,11,28,2016-11-28T00:00:00Z,1
47003,2016,11,29,2016-11-29T00:00:00Z,2
50913,2016,11,30,2016-11-30T00:00:00Z,3
55314,2016,12,1,2016-12-01T00:00:00Z,4
55924,2016,12,2,2016-12-02T00:00:00Z,5
44604,2016,12,3,2016-12-03T00:00:00Z,6
35629,2016,12,4,2016-12-04T00:00:00Z,0
41635,2016,12,5,2016-12-05T00:00:00Z,1
44823,2016,12,6,2016-12-06T00:00:00Z,2
49691,2016,12,7,2016-12-07T00:00:00Z,3
56795,2016,12,8,2016-12-08T00:00:00Z,4
58579,2016,12,9,2016-12-09T00:00:00Z,5
44337,2016,12,10,2016-12-10T00:00:00Z,6
29016,2016,12,11,2016-12-11T00:00:00Z,0
41703,2016,12,12,2016-12-12T00:00:00Z,1
48339,2016,12,13,2016-12-13T00:00:00Z,2
53102,2016,12,14,2016-12-14T00:00:00Z,3
57092,2016,12,15,2016-12-15T00:00:00Z,4
59136,2016,12,16,2016-12-16T00:00:00Z,5
42834,2016,12,17,2016-12-17T00:00:00Z,6
32351,2016,12,18,2016-12-18T00:00:00Z,0
42340,2016,12,19,2016-12-19T00:00:00Z,1
43436,2016,12,20,2016-12-20T00:00:00Z,2
41886,2016,12,21,2016-12-21T00:00:00Z,3
39287,2016,12,22,2016-12-22T00:00:00Z,4
33391,2016,12,23,2016-12-23T00:00:00Z,5
17594,2016,12,24,2016-12-24T00:00:00Z,6
8263,2016,12,25,2016-12-25T00:00:00Z,0
16604,2016,12,26,2016-12-26T00:00:00Z,1
26639,2016,12,27,2016-12-27T00:00:00Z,2
29143,2016,12,28,2016-12-28T00:00:00Z,3
31343,2016,12,29,2016-12-29T00:00:00Z,4
32956,2016,12,30,2016-12-30T00:00:00Z,5
32095,2016,12,31,2016-12-31T00:00:00Z,6
30028,2017,1,1,2017-01-01T00:00:00Z,0
17714,2017,1,2,2017-01-02T00:00:00Z,1
27010,2017,1,3,2017-01-03T00:00:00Z,2
33010,2017,1,4,2017-01-04T00:00:00Z,3
39339,2017,1,5,2017-01-05T00:00:00Z,4
42809,2017,1,6,2017-01-06T00:00:00Z,5
29007,2017,1,7,2017-01-07T00:00:00Z,6
23483,2017,1,8,2017-01-08T00:00:00Z,0
33898,2017,1,9,2017-01-09T00:00:00Z,1
39687,2017,1,10,2017-01-10T00:00:00Z,2
40095,2017,1,11,2017-01-11T00:00:00Z,3
41337,2017,1,12,2017-01-12T00:00:00Z,4
43493,2017,1,13,2017-01-13T00:00:00Z,5
29427,2017,1,14,2017-01-14T00:00:00Z,6
24888,2017,1,15,2017-01-15T00:00:00Z,0
26593,2017,1,16,2017-01-16T00:00:00Z,1
35497,2017,1,17,2017-01-17T00:00:00Z,2
36856,2017,1,18,2017-01-18T00:00:00Z,3
42441,2017,1,19,2017-01-19T00:00:00Z,4
40995,2017,1,20,2017-01-20T00:00:00Z,5
30088,2017,1,21,2017-01-21T00:00:00Z,6
23374,2017,1,22,2017-01-22T00:00:00Z,0
32072,2017,1,23,2017-01-23T00:00:00Z,1
34562,2017,1,24,2017-01-24T00:00:00Z,2
37349,2017,1,25,2017-01-25T00:00:00Z,3
40244,2017,1,26,2017-01-26T00:00:00Z,4
43281,2017,1,27,2017-01-27T00:00:00Z,5
29788,2017,1,28,2017-01-28T00:00:00Z,6
23731,2017,1,29,2017-01-29T00:00:00Z,0
32897,2017,1,30,2017-01-30T00:00:00Z,1
34906,2017,1,31,2017-01-31T00:00:00Z,2
37097,2017,2,1,2017-02-01T00:00:00Z,3
41706,2017,2,2,2017-02-02T00:00:00Z,4
42143,2017,2,3,2017-02-03T00:00:00Z,5
28679,2017,2,4,2017-02-04T00:00:00Z,6
23342,2017,2,5,2017-02-05T00:00:00Z,0
31875,2017,2,6,2017-02-06T00:00:00Z,1
37173,2017,2,7,2017-02-07T00:00:00Z,2
40504,2017,2,8,2017-02-08T00:00:00Z,3
42970,2017,2,9,2017-02-09T00:00:00Z,4
42422,2017,2,10,2017-02-10T00:00:00Z,5
31730,2017,2,11,2017-02-11T00:00:00Z,6
24768,2017,2,12,2017-02-12T00:00:00Z,0
31888,2017,2,13,2017-02-13T00:00:00Z,1
36389,2017,2,14,2017-02-14T00:00:00Z,2
40043,2017,2,15,2017-02-15T00:00:00Z,3
41760,2017,2,16,2017-02-16T00:00:00Z,4
40083,2017,2,17,2017-02-17T00:00:00Z,5
34730,2017,2,18,2017-02-18T00:00:00Z,6
27548,2017,2,19,2017-02-19T00:00:00Z,0
25079,2017,2,20,2017-02-20T00:00:00Z,1
34848,2017,2,21,2017-02-21T00:00:00Z,2
40446,2017,2,22,2017-02-22T00:00:00Z,3
50573,2017,2,23,2017-02-23T00:00:00Z,4
50462,2017,2,24,2017-02-24T00:00:00Z,5
38229,2017,2,25,2017-02-25T00:00:00Z,6
26855,2017,2,26,2017-02-26T00:00:00Z,0
33327,2017,2,27,2017-02-27T00:00:00Z,1
39492,2017,2,28,2017-02-28T00:00:00Z,2
44141,2017,3,1,2017-03-01T00:00:00Z,3
43081,2017,3,2,2017-03-02T00:00:00Z,4
46774,2017,3,3,2017-03-03T00:00:00Z,5
33701,2017,3,4,2017-03-04T00:00:00Z,6
26000,2017,3,5,2017-03-05T00:00:00Z,0
33618,2017,3,6,2017-03-06T00:00:00Z,1
38634,2017,3,7,2017-03-07T00:00:00Z,2
42561,2017,3,8,2017-03-08T00:00:00Z,3
45744,2017,3,9,2017-03-09T00:00:00Z,4
49769,2017,3,10,2017-03-10T00:00:00Z,5
52047,2017,3,11,2017-03-11T00:00:00Z,6
27427,2017,3,12,2017-03-12T00:00:00Z,0
38398,2017,3,13,2017-03-13T00:00:00Z,1
38986,2017,3,14,2017-03-14T00:00:00Z,2
46431,2017,3,15,2017-03-15T00:00:00Z,3
50711,2017,3,16,2017-03-16T00:00:00Z,4
56228,2017,3,17,2017-03-17T00:00:00Z,5
42607,2017,3,18,2017-03-18T00:00:00Z,6
35104,2017,3,19,2017-03-19T00:00:00Z,0
40221,2017,3,20,2017-03-20T00:00:00Z,1
43419,2017,3,21,2017-03-21T00:00:00Z,2
43766,2017,3,22,2017-03-22T00:00:00Z,3
44503,2017,3,23,2017-03-23T00:00:00Z,4
46808,2017,3,24,2017-03-24T00:00:00Z,5
37058,2017,3,25,2017-03-25T00:00:00Z,6
30883,2017,3,26,2017-03-26T00:00:00Z,0
36727,2017,3,27,2017-03-27T00:00:00Z,1
38251,2017,3,28,2017-03-28T00:00:00Z,2
41662,2017,3,29,2017-03-29T00:00:00Z,3
48472,2017,3,30,2017-03-30T00:00:00Z,4
49542,2017,3,31,2017-03-31T00:00:00Z,5
